日期,开盘,收盘,高,低,成交量,涨跌幅,流通股本,总股本,交易收入,增发股数
2010-08-20,1.1,1.1,1.1,1.1,4620,0.00%,2848288,3000000,5.08,0
2010-08-21,1.1,1.1,1.1,1.1,11484,0.00%,2836804,3000000,12.63,0
2010-08-22,1.1,1.1,1.1,1.1,20515,0.00%,2816289,3000000,22.57,0
2010-08-23,1.1,1.1,1.1,1.1,4730,0.00%,2811559,3000000,5.2,0
2010-08-24,1.1,1.1,1.1,1.1,7381,0.00%,2804178,3000000,8.12,0
2010-08-25,1.1,1.1,1.1,1.1,4653,0.00%,2799525,3000000,5.12,0
2010-08-26,1.1,1.1,1.1,1.1,4257,0.00%,2795268,3000000,4.68,0
2010-08-27,1.1,1.1,1.1,1.1,9911,0.00%,2785357,3000000,10.9,0
2010-08-28,1.1,1.1,1.1,1.1,6787,0.00%,2778570,3000000,7.47,0
2010-08-29,1.1,1.1,1.1,1.1,3487,0.00%,2775083,3000000,3.84,0
2010-08-30,1.1,1.1,1.1,1.1,37609,0.00%,2737474,3000000,41.37,0
2010-08-31,1.1,1.1,1.1,1.1,16379,0.00%,2721095,3000000,18.02,0
2010-09-01,1.1,1.1,1.1,1.1,7887,0.00%,2713208,3000000,8.68,0
2010-09-02,1.1,1.1,1.1,1.1,8965,0.00%,2704243,3000000,9.86,0
2010-09-03,1.1,1.1,1.1,1.1,979,0.00%,2703264,3000000,1.08,0
2010-09-04,1.1,1.1,1.1,1.1,3630,0.00%,2699634,3000000,3.99,0
2010-09-05,1.1,1.1,1.1,1.1,9306,0.00%,2690328,3000000,10.24,0
2010-09-06,1.1,1.1,1.1,1.1,1001,0.00%,2689327,3000000,1.1,0
2010-09-07,1.1,1.1,1.1,1.1,3806,0.00%,2685521,3000000,4.19,0
2010-09-08,1.1,1.1,1.1,1.1,2585,0.00%,2682936,3000000,2.84,0
2010-09-09,1.1,1.1,1.1,1.1,1903,0.00%,2681033,3000000,2.09,0
2010-09-10,1.1,1.1,1.1,1.1,5434,0.00%,2675599,3000000,5.98,0
2010-09-11,1.1,1.1,1.1,1.1,8525,0.00%,2667074,3000000,9.38,0
2010-09-12,1.1,1.1,1.1,1.1,869,0.00%,2666205,3000000,0.96,0
2010-09-13,1.1,1.1,1.1,1.1,11088,0.00%,2655117,3000000,12.2,0
2010-09-14,1.1,1.1,1.1,1.1,15422,0.00%,2639695,3000000,16.96,0
2010-09-15,1.1,1.1,1.1,1.1,4015,0.00%,2635680,3000000,4.42,0
2010-09-16,1.1,1.1,1.1,1.1,803,0.00%,2634877,3000000,0.88,0
2010-09-17,1.1,1.1,1.1,1.1,7986,0.00%,2626891,3000000,8.78,0
2010-09-18,1.1,1.1,1.1,1.1,7799,0.00%,2619092,3000000,8.58,0
2010-09-19,1.1,1.1,1.1,1.1,14135,0.00%,2604957,3000000,15.55,0
2010-09-20,1.1,1.1,1.1,1.1,15741,0.00%,2589216,3000000,17.32,0
2010-09-21,1.1,1.1,1.1,1.1,6314,0.00%,2582902,3000000,6.95,0
2010-09-22,1.1,1.1,1.1,1.1,12716,0.00%,2570186,3000000,13.99,0
2010-09-23,1.1,1.1,1.1,1.1,17061,0.00%,2553125,3000000,18.77,0
2010-09-24,1.1,1.1,1.1,1.1,748,0.00%,2552377,3000000,0.82,0
2010-09-25,1.1,1.1,1.1,1.1,2365,0.00%,2550012,3000000,2.6,0
2010-09-26,1.1,1.1,1.1,1.1,13266,0.00%,2536746,3000000,14.59,0
2010-09-27,1.1,1.1,1.1,1.1,11825,0.00%,2524921,3000000,13.01,0
2010-09-28,1.1,1.1,1.1,1.1,7799,0.00%,2517122,3000000,8.58,0
2010-09-29,1.1,1.1,1.1,1.1,25828,0.00%,2491294,3000000,28.41,0
2010-09-30,1.1,1.1,1.1,1.1,8712,0.00%,2482582,3000000,9.58,0
2010-10-01,1.1,1.1,1.1,1.1,1892,0.00%,2480690,3000000,2.08,0
2010-10-02,1.1,1.1,1.1,1.1,14366,0.00%,2466324,3000000,15.8,0
2010-10-03,1.1,1.1,1.1,1.1,7887,0.00%,2458437,3000000,8.68,0
2010-10-04,1.1,1.1,1.1,1.1,37400,0.00%,2421037,3000000,41.14,0
2010-10-05,1.1,1.1,1.1,1.1,30283,0.00%,2390754,3000000,33.31,0
2010-10-06,1.1,1.1,1.1,1.1,36773,0.00%,2353981,3000000,40.45,0
2010-10-07,1.1,1.1,1.1,1.1,48059,0.00%,2305922,3000000,52.86,0
2010-10-08,1.1,1.1,1.1,1.1,153219,0.00%,2152703,3000000,168.54,0
2010-10-09,1.1,1.1,1.1,1.1,206635,0.00%,1946068,3000000,227.3,0
2010-10-10,1.1,1.1,1.1,1.1,55748,0.00%,1890320,3000000,61.32,0
2010-10-11,1.1,1.1,1.1,1.1,15499,0.00%,1874821,3000000,17.05,0
2010-10-12,1.1,1.1,1.1,1.1,28226,0.00%,1846595,3000000,31.05,0
2010-10-13,1.1,1.1,1.1,1.1,52316,0.00%,1794279,3000000,57.55,0
2010-10-14,1.1,1.1,1.1,1.1,40942,0.00%,1753337,3000000,45.04,0
2010-10-15,1.1,1.1,1.1,1.1,27104,0.00%,1726233,3000000,29.81,0
2010-10-16,1.1,1.1,1.1,1.1,6919,0.00%,1719314,3000000,7.61,0
2010-10-17,1.1,1.1,1.1,1.1,20042,0.00%,1699272,3000000,22.05,0
2010-10-18,1.1,1.1,1.1,1.1,28237,0.00%,1671035,3000000,31.06,0
2010-10-19,1.1,1.1,1.1,1.1,6864,0.00%,1664171,3000000,7.55,0
2010-10-20,1.1,1.1,1.1,1.1,35046,0.00%,1629125,3000000,38.55,0
2010-10-21,1.1,1.1,1.1,1.1,49357,0.00%,1579768,3000000,54.29,0
2010-10-22,1.1,1.1,1.1,1.1,38060,0.00%,1541708,3000000,41.87,0
2010-10-23,1.1,1.1,1.1,1.1,4862,0.00%,1536846,3000000,5.35,0
2010-10-24,1.1,1.1,1.1,1.1,15180,0.00%,1521666,3000000,16.7,0
2010-10-25,1.1,1.1,1.1,1.1,33330,0.00%,1488336,3000000,36.66,0
2010-10-26,1.1,1.1,1.1,1.1,21142,0.00%,1467194,3000000,23.26,0
2010-10-27,1.1,1.1,1.1,1.1,72171,0.00%,1395023,3000000,79.39,0
2010-10-28,1.1,1.1,1.1,1.1,23683,0.00%,1371340,3000000,26.05,0
2010-10-29,1.1,1.1,1.1,1.1,31559,0.00%,1339781,3000000,34.71,0
2010-10-30,1.1,1.1,1.1,1.1,29381,0.00%,1310400,3000000,32.32,0
2010-10-31,1.1,1.1,1.1,1.1,44374,0.00%,1266026,3000000,48.81,0
2010-11-01,1.1,1.1,1.1,1.1,23386,0.00%,1242640,3000000,25.72,0
2010-11-02,1.1,1.1,1.1,1.1,6435,0.00%,1236205,3000000,7.08,0
2010-11-03,1.1,1.1,1.1,1.1,67617,0.00%,1168588,3000000,74.38,0
2010-11-04,1.1,1.1,1.1,1.1,32670,0.00%,1135918,3000000,35.94,0
2010-11-05,1.1,1.1,1.1,1.1,40282,0.00%,1095636,3000000,44.31,0
2010-11-06,1.1,1.1,1.1,1.1,36036,0.00%,1059600,3000000,39.64,0
2010-11-07,1.1,1.1,1.1,1.1,84942,0.00%,974658,3000000,93.44,0
2010-11-08,1.1,1.1,1.1,1.1,130020,0.00%,844638,3000000,143.02,0
2010-11-09,1.1,1.1,1.1,1.1,52778,0.00%,791860,3000000,58.06,0
2010-11-10,1.1,1.1,1.1,1.1,33429,0.00%,758431,3000000,36.77,0
2010-11-11,1.1,1.1,1.1,1.1,5533,0.00%,752898,3000000,6.09,0
2010-11-12,1.1,1.1,1.1,1.1,44792,0.00%,708106,3000000,49.27,0
2010-11-13,1.1,1.1,1.1,1.1,24112,0.00%,683994,3000000,26.52,0
2010-11-14,1.1,1.1,1.1,1.1,18524,0.00%,665470,3000000,20.38,0
2010-11-15,1.1,1.1,1.1,1.1,9361,0.00%,656109,3000000,10.3,0
2010-11-16,1.1,1.1,1.1,1.1,37323,0.00%,618786,3000000,41.06,0
2010-11-17,1.1,1.1,1.1,1.1,36157,0.00%,582629,3000000,39.77,0
2010-11-18,1.1,1.1,1.1,1.1,41195,0.00%,541434,3000000,45.31,0
2010-11-19,1.1,1.1,1.1,1.1,2376,0.00%,539058,3000000,2.61,0
2010-11-20,1.1,1.1,1.1,1.1,16115,0.00%,522943,3000000,17.73,0
2010-11-21,1.1,1.1,1.1,1.1,847,0.00%,522096,3000000,0.93,0
2010-11-22,1.1,1.1,1.1,1.1,31031,0.00%,491065,3000000,34.13,0
2010-11-23,1.1,1.1,1.1,1.1,5346,0.00%,485719,3000000,5.88,0
2010-11-24,1.1,1.1,1.1,1.1,2772,0.00%,482947,3000000,3.05,0
2010-11-25,1.1,1.1,1.1,1.1,1848,0.00%,481099,3000000,2.03,0
2010-11-26,1.1,1.1,1.1,1.1,36883,0.00%,444216,3000000,40.57,0
2010-11-27,1.1,1.1,1.1,1.1,2013,0.00%,442203,3000000,2.21,0
2010-11-28,1.1,1.1,1.1,1.1,22880,0.00%,419323,3000000,25.17,0
2010-11-29,1.1,1.1,1.1,1.1,38566,0.00%,380757,3000000,42.42,0
2010-11-30,1.1,1.1,1.1,1.1,23628,0.00%,357129,3000000,25.99,0
2010-12-01,1.1,1.1,1.1,1.1,8976,0.00%,348153,3000000,9.87,0
2010-12-02,1.1,1.1,1.1,1.1,22341,0.00%,325812,3000000,24.58,0
2010-12-03,1.1,1.1,1.1,1.1,2827,0.00%,322985,3000000,3.11,0
2010-12-04,1.1,1.1,1.1,1.1,31416,0.00%,291569,3000000,34.56,0
2010-12-05,1.1,1.1,1.1,1.1,6314,0.00%,285255,3000000,6.95,0
2010-12-06,1.1,1.1,1.1,1.1,4752,0.00%,280503,3000000,5.23,0
2010-12-07,1.1,1.1,1.1,1.1,27049,0.00%,253454,3000000,29.75,0
2010-12-08,1.1,1.1,1.1,1.1,3773,0.00%,249681,3000000,4.15,0
2010-12-09,1.1,1.1,1.1,1.1,23474,0.00%,226207,3000000,25.82,0
2010-12-10,1.1,1.1,1.1,1.1,1848,0.00%,224359,3000000,2.03,0
2010-12-11,1.1,1.1,1.1,1.1,6369,0.00%,217990,3000000,7.01,0
2010-12-12,1.1,1.1,1.1,1.1,2156,0.00%,215834,3000000,2.37,0
2010-12-13,1.1,1.1,1.1,1.1,7062,0.00%,208772,3000000,7.77,0
2010-12-14,1.1,1.1,1.1,1.1,11429,0.00%,197343,3000000,12.57,0
2010-12-15,1.1,1.1,1.1,1.1,4059,0.00%,193284,3000000,4.46,0
2010-12-16,1.1,1.1,1.1,1.1,15796,0.00%,177488,3000000,17.38,0
2010-12-17,1.1,1.1,1.1,1.1,583,0.00%,176905,3000000,0.64,0
2010-12-18,1.1,1.1,1.1,1.1,187,0.00%,176718,3000000,0.21,0
2010-12-19,1.1,1.1,1.1,1.1,2200,0.00%,174518,3000000,2.42,0
2010-12-20,1.1,1.1,1.1,1.1,11748,0.00%,162770,3000000,12.92,0
2010-12-21,1.1,1.1,1.1,1.1,10153,0.00%,152617,3000000,11.17,0
2010-12-22,1.1,1.1,1.1,1.1,4180,0.00%,148437,3000000,4.6,0
2010-12-23,1.1,1.1,1.1,1.1,9515,0.00%,138922,3000000,10.47,0
2010-12-24,1.1,1.1,1.1,1.1,5533,0.00%,133389,3000000,6.09,0
2010-12-25,1.1,1.1,1.1,1.1,770,0.00%,132619,3000000,0.85,0
2010-12-26,1.1,1.1,1.1,1.1,18249,0.00%,114370,3000000,20.07,0
2010-12-27,1.1,1.1,1.1,1.1,5434,0.00%,108936,3000000,5.98,0
2010-12-28,1.1,1.1,1.1,1.1,16984,0.00%,91952,3000000,18.68,0
2010-12-29,1.1,1.1,1.1,1.1,20471,0.00%,71481,3000000,22.52,0
2010-12-30,1.1,1.1,1.1,1.1,2794,0.00%,68687,3000000,3.07,0
2010-12-31,1.1,1.1,1.1,1.1,1595,0.00%,67092,3000000,1.75,0
2011-01-01,1.1,1.1,1.1,1.1,3384,0.00%,63708,3000000,3.72,0
2011-01-02,1.1,1.1,1.1,1.1,6420,0.00%,57288,3000000,7.06,0
2011-01-03,1.1,1.1,1.1,1.1,1716,0.00%,55572,3000000,1.89,0
2011-01-04,1.1,1.1,1.1,1.1,2256,0.00%,53316,3000000,2.48,0
2011-01-05,1.1,1.1,1.1,1.1,432,0.00%,52884,3000000,0.48,0
2011-01-06,1.1,1.1,1.1,1.1,4152,0.00%,48732,3000000,4.57,0
2011-01-07,1.1,1.1011,1.1011,1.1,51120,0.10%,2997612,6000000,56.29,3000000
2011-01-08,1.1011,1.1011,1.1011,1.1011,1956,0.00%,2995656,6000000,2.15,0
2011-01-09,1.1011,1.1011,1.1011,1.1011,2028,0.00%,2993628,6000000,2.23,0
2011-01-10,1.1011,1.1011,1.1011,1.1011,12432,0.00%,2981196,6000000,13.69,0
2011-01-11,1.1011,1.1011,1.1011,1.1011,5832,0.00%,2975364,6000000,6.42,0
2011-01-12,1.1011,1.1011,1.1011,1.1011,37632,0.00%,2937732,6000000,41.44,0
2011-01-13,1.1011,1.1011,1.1011,1.1011,24144,0.00%,2913588,6000000,26.58,0
2011-01-14,1.1011,1.1011,1.1011,1.1011,32556,0.00%,2881032,6000000,35.85,0
2011-01-15,1.1011,1.1011,1.1011,1.1011,1824,0.00%,2879208,6000000,2.01,0
2011-01-16,1.1011,1.1011,1.1011,1.1011,3336,0.00%,2875872,6000000,3.67,0
2011-01-17,1.1011,1.1011,1.1011,1.1011,21888,0.00%,2853984,6000000,24.1,0
2011-01-18,1.1011,1.1011,1.1011,1.1011,18804,0.00%,2835180,6000000,20.71,0
2011-01-19,1.1011,1.1011,1.1011,1.1011,8748,0.00%,2826432,6000000,9.63,0
2011-01-20,1.1011,1.1011,1.1011,1.1011,23856,0.00%,2802576,6000000,26.27,0
2011-01-21,1.1011,1.1011,1.1011,1.1011,10176,0.00%,2792400,6000000,11.2,0
2011-01-22,1.1011,1.1011,1.1011,1.1011,12636,0.00%,2779764,6000000,13.91,0
2011-01-23,1.1011,1.1011,1.1011,1.1011,1380,0.00%,2778384,6000000,1.52,0
2011-01-24,1.1011,1.1011,1.1011,1.1011,13272,0.00%,2765112,6000000,14.61,0
2011-01-25,1.1011,1.1011,1.1011,1.1011,2592,0.00%,2762520,6000000,2.85,0
2011-01-26,1.1011,1.1011,1.1011,1.1011,18684,0.00%,2743836,6000000,20.57,0
2011-01-27,1.1011,1.1011,1.1011,1.1011,33252,0.00%,2710584,6000000,36.61,0
2011-01-28,1.1011,1.1011,1.1011,1.1011,6396,0.00%,2704188,6000000,7.04,0
2011-01-29,1.1011,1.1011,1.1011,1.1011,1740,0.00%,2702448,6000000,1.92,0
2011-01-30,1.1011,1.1011,1.1011,1.1011,12456,0.00%,2689992,6000000,13.72,0
2011-01-31,1.1011,1.1011,1.1011,1.1011,76224,0.00%,2613768,6000000,83.93,0
2011-02-01,1.1011,1.1011,1.1011,1.1011,37872,0.00%,2575896,6000000,41.7,0
2011-02-02,1.1011,1.1011,1.1011,1.1011,6756,0.00%,2569140,6000000,7.44,0
2011-02-03,1.1011,1.1011,1.1011,1.1011,10236,0.00%,2558904,6000000,11.27,0
2011-02-04,1.1011,1.1011,1.1011,1.1011,50664,0.00%,2508240,6000000,55.79,0
2011-02-05,1.1011,1.1011,1.1011,1.1011,18948,0.00%,2489292,6000000,20.86,0
2011-02-06,1.1011,1.1011,1.1011,1.1011,10488,0.00%,2478804,6000000,11.55,0
2011-02-07,1.1011,1.1011,1.1011,1.1011,2712,0.00%,2476092,6000000,2.99,0
2011-02-08,1.1011,1.1011,1.1011,1.1011,8424,0.00%,2467668,6000000,9.28,0
2011-02-09,1.1011,1.1011,1.1011,1.1011,59556,0.00%,2408112,6000000,65.58,0
2011-02-10,1.1011,1.1011,1.1011,1.1011,31872,0.00%,2376240,6000000,35.09,0
2011-02-11,1.1011,1.1011,1.1011,1.1011,15960,0.00%,2360280,6000000,17.57,0
2011-02-12,1.1011,1.1011,1.1011,1.1011,4944,0.00%,2355336,6000000,5.44,0
2011-02-13,1.1011,1.1011,1.1011,1.1011,3888,0.00%,2351448,6000000,4.28,0
2011-02-14,1.1011,1.1011,1.1011,1.1011,8520,0.00%,2342928,6000000,9.38,0
2011-02-15,1.1011,1.1011,1.1011,1.1011,10344,0.00%,2332584,6000000,11.39,0
2011-02-16,1.1011,1.1011,1.1011,1.1011,8628,0.00%,2323956,6000000,9.5,0
2011-02-17,1.1011,1.1011,1.1011,1.1011,4812,0.00%,2319144,6000000,5.3,0
2011-02-18,1.1011,1.1011,1.1011,1.1011,44340,0.00%,2274804,6000000,48.82,0
2011-02-19,1.1011,1.1011,1.1011,1.1011,4560,0.00%,2270244,6000000,5.02,0
2011-02-20,1.1011,1.1011,1.1011,1.1011,11964,0.00%,2258280,6000000,13.17,0
2011-02-21,1.1011,1.1011,1.1011,1.1011,2040,0.00%,2256240,6000000,2.25,0
2011-02-22,1.1011,1.1011,1.1011,1.1011,14520,0.00%,2241720,6000000,15.99,0
2011-02-23,1.1011,1.1011,1.1011,1.1011,8064,0.00%,2233656,6000000,8.88,0
2011-02-24,1.1011,1.1011,1.1011,1.1011,16104,0.00%,2217552,6000000,17.73,0
2011-02-25,1.1011,1.1011,1.1011,1.1011,5352,0.00%,2212200,6000000,5.89,0
2011-02-26,1.1011,1.1011,1.1011,1.1011,5688,0.00%,2206512,6000000,6.26,0
2011-02-27,1.1011,1.1011,1.1011,1.1011,27924,0.00%,2178588,6000000,30.75,0
2011-02-28,1.1011,1.1011,1.1011,1.1011,5580,0.00%,2173008,6000000,6.14,0
2011-03-01,1.1011,1.1011,1.1011,1.1011,27084,0.00%,2145924,6000000,29.82,0
2011-03-02,1.1011,1.1011,1.1011,1.1011,3288,0.00%,2142636,6000000,3.62,0
2011-03-03,1.1011,1.1011,1.1011,1.1011,3300,0.00%,2139336,6000000,3.63,0
2011-03-04,1.1011,1.1011,1.1011,1.1011,3252,0.00%,2136084,6000000,3.58,0
2011-03-05,1.1011,1.1011,1.1011,1.1011,15084,0.00%,2121000,6000000,16.61,0
2011-03-06,1.1011,1.1011,1.1011,1.1011,15156,0.00%,2105844,6000000,16.69,0
2011-03-07,1.1011,1.1011,1.1011,1.1011,18324,0.00%,2087520,6000000,20.18,0
2011-03-08,1.1011,1.1011,1.1011,1.1011,5436,0.00%,2082084,6000000,5.99,0
2011-03-09,1.1011,1.1011,1.1011,1.1011,5460,0.00%,2076624,6000000,6.01,0
2011-03-10,1.1011,1.1011,1.1011,1.1011,10644,0.00%,2065980,6000000,11.72,0
2011-03-11,1.1011,1.1011,1.1011,1.1011,4476,0.00%,2061504,6000000,4.93,0
2011-03-12,1.1011,1.1011,1.1011,1.1011,5784,0.00%,2055720,6000000,6.37,0
2011-03-13,1.1011,1.1011,1.1011,1.1011,792,0.00%,2054928,6000000,0.87,0
2011-03-14,1.1011,1.1011,1.1011,1.1011,6324,0.00%,2048604,6000000,6.96,0
2011-03-15,1.1011,1.1011,1.1011,1.1011,3276,0.00%,2045328,6000000,3.61,0
2011-03-16,1.1011,1.1011,1.1011,1.1011,9516,0.00%,2035812,6000000,10.48,0
2011-03-17,1.1011,1.1011,1.1011,1.1011,8592,0.00%,2027220,6000000,9.46,0
2011-03-18,1.1011,1.1011,1.1011,1.1011,17076,0.00%,2010144,6000000,18.8,0
2011-03-19,1.1011,1.1011,1.1011,1.1011,11856,0.00%,1998288,6000000,13.05,0
2011-03-20,1.1011,1.1011,1.1011,1.1011,6984,0.00%,1991304,6000000,7.69,0
2011-03-21,1.1011,1.1011,1.1011,1.1011,4440,0.00%,1986864,6000000,4.89,0
2011-03-22,1.1011,1.1011,1.1011,1.1011,14580,0.00%,1972284,6000000,16.05,0
2011-03-23,1.1011,1.1011,1.1011,1.1011,15912,0.00%,1956372,6000000,17.52,0
2011-03-24,1.1011,1.1011,1.1011,1.1011,16812,0.00%,1939560,6000000,18.51,0
2011-03-25,1.1011,1.1011,1.1011,1.1011,5784,0.00%,1933776,6000000,6.37,0
2011-03-26,1.1011,1.1011,1.1011,1.1011,14112,0.00%,1919664,6000000,15.54,0
2011-03-27,1.1011,1.1011,1.1011,1.1011,6408,0.00%,1913256,6000000,7.06,0
2011-03-28,1.1011,1.1011,1.1011,1.1011,15084,0.00%,1898172,6000000,16.61,0
2011-03-29,1.1011,1.1011,1.1011,1.1011,5064,0.00%,1893108,6000000,5.58,0
2011-03-30,1.1011,1.1011,1.1011,1.1011,3864,0.00%,1889244,6000000,4.25,0
2011-03-31,1.1011,1.1011,1.1011,1.1011,8256,0.00%,1880988,6000000,9.09,0
2011-04-01,1.1011,1.1011,1.1011,1.1011,3828,0.00%,1877160,6000000,4.22,0
2011-04-02,1.1011,1.1011,1.1011,1.1011,2988,0.00%,1874172,6000000,3.29,0
2011-04-03,1.1011,1.1011,1.1011,1.1011,4716,0.00%,1869456,6000000,5.19,0
2011-04-04,1.1011,1.1011,1.1011,1.1011,37392,0.00%,1832064,6000000,41.17,0
2011-04-05,1.1011,1.1011,1.1011,1.1011,11676,0.00%,1820388,6000000,12.86,0
2011-04-06,1.1011,1.1011,1.1011,1.1011,10440,0.00%,1809948,6000000,11.5,0
2011-04-07,1.1011,1.1011,1.1011,1.1011,12996,0.00%,1796952,6000000,14.31,0
2011-04-08,1.1011,1.1011,1.1011,1.1011,21852,0.00%,1775100,6000000,24.06,0
2011-04-09,1.1011,1.1011,1.1011,1.1011,14544,0.00%,1760556,6000000,16.01,0
2011-04-10,1.1011,1.1011,1.1011,1.1011,6420,0.00%,1754136,6000000,7.07,0
2011-04-11,1.1011,1.1011,1.1011,1.1011,17580,0.00%,1736556,6000000,19.36,0
2011-04-12,1.1011,1.1011,1.1011,1.1011,58104,0.00%,1678452,6000000,63.98,0
2011-04-13,1.1011,1.1011,1.1011,1.1011,52080,0.00%,1626372,6000000,57.35,0
2011-04-14,1.1011,1.1011,1.1011,1.1011,37332,0.00%,1589040,6000000,41.11,0
2011-04-15,1.1011,1.1011,1.1011,1.1011,60372,0.00%,1528668,6000000,66.48,0
2011-04-16,1.1011,1.1011,1.1011,1.1011,34644,0.00%,1494024,6000000,38.15,0
2011-04-17,1.1011,1.1011,1.1011,1.1011,29076,0.00%,1464948,6000000,32.02,0
2011-04-18,1.1011,1.1011,1.1011,1.1011,32976,0.00%,1431972,6000000,36.31,0
2011-04-19,1.1011,1.1011,1.1011,1.1011,15072,0.00%,1416900,6000000,16.6,0
2011-04-20,1.1011,1.1011,1.1011,1.1011,25620,0.00%,1391280,6000000,28.21,0
2011-04-21,1.1011,1.1011,1.1011,1.1011,47160,0.00%,1344120,6000000,51.93,0
2011-04-22,1.1011,1.1011,1.1011,1.1011,47304,0.00%,1296816,6000000,52.09,0
2011-04-23,1.1011,1.1011,1.1011,1.1011,79944,0.00%,1216872,6000000,88.03,0
2011-04-24,1.1011,1.1011,1.1011,1.1011,25848,0.00%,1191024,6000000,28.46,0
2011-04-25,1.1011,1.1011,1.1011,1.1011,16164,0.00%,1174860,6000000,17.8,0
2011-04-26,1.1011,1.1011,1.1011,1.1011,28860,0.00%,1146000,6000000,31.78,0
2011-04-27,1.1011,1.1011,1.1011,1.1011,39672,0.00%,1106328,6000000,43.68,0
2011-04-28,1.1011,1.1011,1.1011,1.1011,120288,0.00%,986040,6000000,132.45,0
2011-04-29,1.1011,1.1011,1.1011,1.1011,69096,0.00%,916944,6000000,76.08,0
2011-04-30,1.1011,1.1011,1.1011,1.1011,78516,0.00%,838428,6000000,86.45,0
2011-05-01,1.1011,1.1011,1.1011,1.1011,54924,0.00%,783504,6000000,60.48,0
2011-05-02,1.1011,1.1011,1.1011,1.1011,21996,0.00%,761508,6000000,24.22,0
2011-05-03,1.1011,1.1011,1.1011,1.1011,20304,0.00%,741204,6000000,22.36,0
2011-05-04,1.1011,1.1011,1.1011,1.1011,20736,0.00%,720468,6000000,22.83,0
2011-05-05,1.1011,1.1011,1.1011,1.1011,18420,0.00%,702048,6000000,20.28,0
2011-05-06,1.1011,1.1011,1.1011,1.1011,27624,0.00%,674424,6000000,30.42,0
2011-05-07,1.1011,1.1011,1.1011,1.1011,21396,0.00%,653028,6000000,23.56,0
2011-05-08,1.1011,1.1011,1.1011,1.1011,25356,0.00%,627672,6000000,27.92,0
2011-05-09,1.1011,1.1011,1.1011,1.1011,13824,0.00%,613848,6000000,15.22,0
2011-05-10,1.1011,1.1011,1.1011,1.1011,67464,0.00%,546384,6000000,74.28,0
2011-05-11,1.1011,1.1011,1.1011,1.1011,63084,0.00%,483300,6000000,69.46,0
2011-05-12,1.1011,1.1011,1.1011,1.1011,38064,0.00%,445236,6000000,41.91,0
